code,desc
7602,"Waste and scrap, of aluminium (excl. slags, scale and the like from iron and steel production, containing recoverable aluminium in the form of silicates, ingots or other similar unwrought shapes, of remelted waste and scrap, of aluminium, ashes and residues from aluminium production)"
7603,"Powder and flakes, of aluminium (excl. pellets of aluminium, and spangles)"
7604,"Bars, rods and profiles, of aluminium, n.e.s."
7605,"Aluminium wire (excl. stranded wire, cables, plaited bands and the like and other articles of heading 7614, electrically insulated wires, and strings for musical instruments)"
7606,"Plates, sheets and strip, of aluminium, of a thickness of > 0,2 mm (excl. expanded plates, sheets and strip)"
7607,"Aluminium foil, ""whether or not printed or backed with paper, paperboard, plastics or similar backing materials"", of a thickness ""excl. any backing"" of <= 0,2 mm (excl. stamping foils of heading 3212, christmas tree decorating material)"
7608,Aluminium tubes and pipes (excl. hollow profiles)
7609,"Aluminium tube or pipe fittings ""e.g., couplings, elbows, sleeves"""
7610,"Structures and parts of structures ""e.g., bridges and bridge-sections, towers, lattice masts, pillars and columns, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades"", of aluminium (excl. prefabricated buildings of heading 9406); plates, rods, pr"
7611,"Reservoirs, tanks, vats and similar containers, of aluminium, for any material (other than compressed or liquefied gas), of a capacity of > 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated (excl. containers specifically constructed or equipped for one or more"
7612,"Casks, drums, cans, boxes and similar containers, incl. rigid or collapsible tubular containers, of aluminium, for any material (other than compressed or liquefied gas), of a capacity of <= 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated, n.e.s."
7613,Aluminium containers for compressed or liquefied gas
7614,"Stranded wire, cables, plaited bands and the like, of aluminium (excl. such products electrically insulated)"
7615,"Table, kitchen or other household articles, sanitary ware, and parts thereof, of aluminium, pot scourers and scouring or polishing pads, gloves and the like, of aluminium (excl. cans, boxes and similar containers of heading 7612, articles of the nature of a work implement, spoons, ladles, forks and other"
7616,"Articles of aluminium, n.e.s."
7801,Unwrought lead :
7802,"Lead waste and scrap (excl. ashes and residues from lead production ""heading No 2620"", and ingots or other similar unwrought shapes, of remelted waste and scrap, of lead ""heading No 7801"" and waste and scrap of primary cells, primary batteries et electric accumulators)"
7804,"Lead plates, sheets, strip and foil; lead powders and flakes (excl. grains of lead, and spangles of heading 8308)"
7806,"Articles of lead, n.e.s."
7901,Unwrought zinc :
7902,"Zinc waste and scrap (excl. ash and residues from zinc production ""heading 2620"", ingots and other similar unwrought shapes, of remelted waste and scrap, of zinc ""heading 7901"" and waste and scrap of primary cells, primary batteries and electric accumulators)"
7903,"Zinc dust, powders and flakes (excl. grains of zinc, and spangles of heading 8308)"
7904,"Zinc bars, rods, profiles and wire, n.e.s."
7905,"Zinc plates, sheets, strip and foil"
7907,"Articles of zinc, n.e.s."
8001,Unwrought tin
8002,"Tin waste and scrap (excl. ash and residues from the manufacture of tin of heading 2620, and ingots and similar unwrought tin produced from melted tin waste and scrap of heading 8001)"
8003,"Tin bars, rods, profiles and wire, n.e.s."
8007,"Articles of tin, n.e.s."
8101,"Tungsten ""wolfram"" and articles thereof, n.e.s.; tungsten waste and scrap (excl. ash and residues containing tungsten)"
8102,"Molybdenum and articles thereof, n.e.s.; molybdenum waste and scrap (excl. ash and residues containing molybdenum)"
8103,"Tantalum and articles thereof, n.e.s.; tantalum waste and scrap (excl. ash and residues containing tantalum)"
8104,"Magnesium and articles thereof, n.e.s.; magnesium waste and scrap (excl. ash and residues containing magnesium)"
8105,"Cobalt mattes and other intermediate products of cobalt metallurgy; cobalt and articles thereof, n.e.s.; cobalt waste and scrap (excl. ash and residues containing cobalt)"
8106,"Bismuth and articles thereof, n.e.s.; bismuth waste and scrap (excl. ash and residues containing bismuth)"
8107,"Cadmium and articles thereof, n.e.s.; cadmium waste and scrap (excl. ash and residues containing cadmium)"
8108,"Titanium and articles thereof, n.e.s.; titanium waste and scrap (excl. ash and residues containing titanium)"
8109,"Zirconium and articles thereof, n.e.s.; zirconium waste and scrap (excl. ash and residues containing zirconium)"
8110,"Antimony and articles thereof, n.e.s.; antimony waste and scrap (excl. ash and residues containing antimony)"
8111,"Manganese and articles thereof, n.e.s.; manganese waste and scrap (excl. ash and residues containing manganese)"
8112,"Beryllium, chromium, germanium, vanadium, gallium, hafnium ""celtium"", indium, niobium ""columbium"", rhenium and thallium, and articles of these metals, n.e.s.; waste and scrap of these metals (excl. ash and residues containing these metals)"
8113,"Cermets and articles thereof, n.e.s.; waste and scrap of cermets (excl. ash and residues containing cermets)"
8201,"Hand tools, the following: spades, shovels, mattocks, picks, hoes, forks and rakes, of base metal; axes, billhooks and similar hewing tools, of base metal; poultry shears, secateurs and pruners of any kind, of base metal; scythes, sickles, hay knives, hedge shears, timber wedges and other tools of a kind"
8202,"Handsaws, with working parts of base metal (excl. power-operated saws); blades for saws of all kinds, incl. slitting, slotting or toothless saw blades, of base metal"
8203,"Files, rasps, pliers, incl. cutting pliers, pincers and tweezers for non-medical use, metal-cutting shears, pipe-cutters, bolt croppers, perforating punches and similar hand tools, of base metal"
8204,"Hand-operated spanners and wrenches, incl. torque meter wrenches (excl. tap wrenches), of base metal; interchangeable spanner sockets, with or without handles, of base metal"
8205,"Hand tools, incl. glaziers' diamonds, of base metal, n.e.s.; blowlamps and the like; vices, clamps and the like (other than accessories for and parts of, machine tools); anvils; portable forges; hand-operated or pedal-operated grinding wheels with frameworks"
8206,"Sets of two or more tools of heading 8202 to 8205, put up in sets for retail sale"
8207,"Tools, interchangeable, for hand tools, whether or not power-operated, or for machine tools ""e.g. for pressing, stamping, punching, tapping, threading, drilling, boring, broaching, milling, turning or screw driving"", incl. dies for drawing or extruding metal, and rock-drilling or earth-boring tools"
8208,"Knives and cutting blades, of base metal, for machines or for mechanical appliances"
8209,"Plates, sticks, tips and the like for tools, unmounted, of sintered metal carbides or cermets"
8210,"Hand-operated mechanical devices, of base metal, weighing <= 10 kg, used in the preparation, conditioning or serving of food or drink"
8211,"Knives with cutting blades, serrated or not, incl. pruning knives, and blades therefor, of base metal (excl. straw knives, machetes, knives and cutting blades for machines or mechanical appliances, fish knives, butter knives, razors and razor blades and knives of heading 8214)"
8212,"Non-electric razors and razor blades of base metal, incl. razor blade blanks in strips"
8213,"Scissors, tailors' shears and similar shears, and blades therefor, of base metal (excl. hedge shears, two-handed pruning shears and similar two-handed shears, secateurs and similar one-handed pruners and shears and hoof nippers for farriers)"
8214,"Articles of cutlery, n.e.s., e.g. hair clippers, butchers' or kitchen cleavers, choppers and mincing knives and paperknives of base metal; manicure or pedicure sets and instruments, incl. nail files, of base metal"
8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware of base metal (excl. lobster cutters and poultry shears of heading 8201 and 8213)"
8301,"Padlocks and locks ""key, combination or electrically operated"", of base metal; clasps and frames with clasps, incorporating locks, of base metal; keys for any of the foregoing articles, of base metal"
8302,"Base metal mountings, fittings and similar articles suitable for furniture, doors, staircases, windows, blinds, coachwork, saddlery, trunks, chests, caskets or the like; base metal hat-racks, hat-pegs, brackets and similar fixtures; castors with mountings of base metal; automatic door closers of base met"
8303,"Armoured or reinforced safes, strongboxes and doors and safe deposit lockers for strongrooms, cash or deed boxes and the like, of base metal"
